tweet_id,favorite_count,retweet_count,created_at,source,retweeted_status,url
892420643555336193,33810,7009,Tue Aug 01 16:23:56 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/MgUWQ76dJU
892177421306343426,29330,5301,Tue Aug 01 00:17:27 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/aQFSeaCu9L
891815181378084864,22052,3481,Mon Jul 31 00:18:03 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/r0YlrsGCgy
891689557279858688,36939,7225,Sun Jul 30 15:58:51 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/tD36da7qLQ
891327558926688256,35311,7760,Sat Jul 29 16:00:24 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/0g0KMIVXZ3
891087950875897856,17813,2602,Sat Jul 29 00:08:17 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/xx5cilW0Dd
890971913173991426,10363,1663,Fri Jul 28 16:27:12 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/MV01Q820LT
890729181411237888,56866,15753,Fri Jul 28 00:22:40 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/hrcFOGi12V
890609185150312448,24523,3620,Thu Jul 27 16:25:51 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/UkrdQyoYxV
890240255349198849,27963,6098,Wed Jul 26 15:59:51 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/l3TSS3o2M0
890006608113172480,27037,6153,Wed Jul 26 00:31:25 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/jy2alqaYPH
889880896479866881,24568,4166,Tue Jul 25 16:11:53 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/u1XPQMl29g
889665388333682689,42053,8350,Tue Jul 25 01:55:32 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/BxvuXk0UCm
889638837579907072,23676,3715,Tue Jul 25 00:10:02 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/f8dEDcrKSR
889531135344209921,13353,1881,Mon Jul 24 17:02:04 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/Ya3bdfYuCx
889278841981685760,22119,4443,Mon Jul 24 00:19:32 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/qw5xRwBaIv
888917238123831296,25639,3761,Sun Jul 23 00:22:39 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/chxruIOUJN
888804989199671297,22466,3535,Sat Jul 22 16:56:37 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/L5cCoR2huQ
888554962724278272,17315,2877,Sat Jul 22 00:23:06 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/YnYAFCTTiK
888078434458587136,19151,2892,Thu Jul 20 16:49:33 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/UibDBnVpvR
887705289381826560,26628,4533,Wed Jul 19 16:06:48 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/m7BR4JgDrZ
887517139158093824,40685,9853,Wed Jul 19 03:39:09 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/20VrLAA8ba
887473957103951883,60191,15025,Wed Jul 19 00:47:34 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/cLyzpcUcMX
887343217045368832,29593,8815,Tue Jul 18 16:08:03 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/WZqNqygEyV
887101392804085760,26983,4990,Tue Jul 18 00:07:08 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/UgW2xbO7Rg
886983233522544640,30385,6318,Mon Jul 17 16:17:36 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/I6oNy0CgiT
886736880519319552,10502,2632,Sun Jul 16 23:58:41 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/RipKYZ0T1u
886680336477933568,19739,3735,Sun Jul 16 20:14:00 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/BCoWue0abA
886366144734445568,18546,2629,Sat Jul 15 23:25:31 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/iIu3AF8IWH
886267009285017600,105,4,Sat Jul 15 16:51:35 +0000 2017,Twitter for iPhone,Original tweet,n
886258384151887873,24528,5290,Sat Jul 15 16:17:19 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/xZDA9Qsq1O
886054160059072513,0,93,Sat Jul 15 02:45:48 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
885984800019947520,28610,5612,Fri Jul 14 22:10:11 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/lWeeGBBXmE
885528943205470208,31601,5327,Thu Jul 13 15:58:47 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/tp1kQ8i9JF
885518971528720385,18006,3107,Thu Jul 13 15:19:09 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/gzLHboL7Sk
885311592912609280,0,15438,Thu Jul 13 01:35:06 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
885167619883638784,19257,3669,Wed Jul 12 16:03:00 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/JMU4y341NB
884925521741709313,67289,15026,Wed Jul 12 00:01:00 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/MYJvdlNRVa
884876753390489601,24383,4673,Tue Jul 11 20:47:12 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/DbNzLkDIxh
884562892145688576,21322,3911,Tue Jul 11 00:00:02 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/1r4MFCbCX5
884441805382717440,23866,4790,Mon Jul 10 15:58:53 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/JkL9KmUt8X
884247878851493888,63312,16920,Mon Jul 10 03:08:17 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/uF3pQ8Wubj
884162670584377345,17945,2505,Sun Jul 09 21:29:42 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/KcQj5mNR4m
883838122936631299,19176,2861,Sun Jul 09 00:00:04 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/zrf7IQnlHI
883482846933004288,40216,8271,Sat Jul 08 00:28:19 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/qjrljjt948
883360690899218434,19951,3080,Fri Jul 07 16:22:55 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/vAdjP5ANuJ
883117836046086144,32519,5533,Fri Jul 07 00:17:54 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/Se5fZ9wp5E
882992080364220416,20985,3247,Thu Jul 06 15:58:11 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/tyER0KpdXj
882762694511734784,24800,4097,Thu Jul 06 00:46:41 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/D43I96SlVu
882627270321602560,24601,5063,Wed Jul 05 15:48:34 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/KoU1kxPBcn
882268110199369728,39201,9631,Tue Jul 04 16:01:23 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/fYP5RlutfA
882045870035918850,25726,4082,Tue Jul 04 01:18:17 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/cj0lK9TLUv
881906580714921986,21444,2855,Mon Jul 03 16:04:48 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/503CgWbhxQ
881666595344535552,44558,8960,Mon Jul 03 00:11:11 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/7CSWCl8I6s
881633300179243008,113,8,Sun Jul 02 21:58:53 +0000 2017,Twitter for iPhone,Original tweet,s
881536004380872706,43447,13403,Sun Jul 02 15:32:16 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/w1FVZz0JFM
881268444196462592,20479,4493,Sat Jul 01 21:49:04 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/J4Q5YjzLH0
880935762899988482,15053,2333,Fri Jun 30 23:47:07 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/D0wb1GlKAt
880872448815771648,18714,3200,Fri Jun 30 19:35:32 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/1nxJLhk0Sd
880465832366813184,25030,5214,Thu Jun 29 16:39:47 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/4VsFysDmiw
880221127280381952,23677,3467,Thu Jun 29 00:27:25 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/fUod0tVmvK
880095782870896641,24342,3653,Wed Jun 28 16:09:20 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/yxYE3cWcCP
879862464715927552,19703,2928,Wed Jun 28 00:42:13 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/Qh5aEkRQm9
879674319642796034,282,9,Tue Jun 27 12:14:36 +0000 2017,Twitter for iPhone,Original tweet,d
879492040517615616,20712,2628,Tue Jun 27 00:10:17 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/IxM9IMKQq8
879415818425184262,92872,37456,Mon Jun 26 19:07:24 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/UDT7ZkcTgY
879376492567855104,14859,2649,Mon Jun 26 16:31:08 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/RqUrIisQta
879130579576475649,0,5740,Mon Jun 26 00:13:58 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
879050749262655488,19813,3956,Sun Jun 25 18:56:45 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/ffTAMZt2n7
879008229531029506,16785,2241,Sun Jun 25 16:07:47 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/YDtpCjIPKN
878776093423087618,17139,3432,Sun Jun 25 00:45:22 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/0Uxl9Gq7hN
878604707211726852,26446,5928,Sat Jun 24 13:24:20 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/9uABQXgjwa
878404777348136964,0,1078,Sat Jun 24 00:09:53 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
878316110768087041,0,5527,Fri Jun 23 18:17:33 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
878281511006478336,6780,1078,Fri Jun 23 16:00:04 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/5HuiInQveF
878057613040115712,37152,5740,Fri Jun 23 01:10:23 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/cwtWnHMVpe
877736472329191424,69299,15808,Thu Jun 22 03:54:17 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/lsPyyAiF1r
877611172832227328,0,70,Wed Jun 21 19:36:23 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
877556246731214848,19907,3168,Wed Jun 21 15:58:08 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/rc53DmRHwK
877316821321428993,24136,4347,Wed Jun 21 00:06:44 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/tVXlmh3uX3
877201837425926144,23864,4629,Tue Jun 20 16:29:50 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/kVwm88J6Yr
876838120628539392,18213,2804,Mon Jun 19 16:24:33 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/zuDk9mBEMO
876537666061221889,21049,3974,Sun Jun 18 20:30:39 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/ghfhFSYrMm
876484053909872640,16570,2000,Sun Jun 18 16:57:37 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/ccBFQU5UWO
876120275196170240,24690,3903,Sat Jun 17 16:52:05 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/9NqZV4WwyX
875747767867523072,22115,3582,Fri Jun 16 16:11:53 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/XRwtpQiJ15
875144289856114688,19421,4156,Thu Jun 15 00:13:52 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/wK0pt8Cnck
875097192612077568,24244,5114,Wed Jun 14 21:06:43 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/PFp4MghzBW
875021211251597312,22547,3973,Wed Jun 14 16:04:48 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/brCQoqc8AW
874680097055178752,24606,3919,Tue Jun 13 17:29:20 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/lZhtizkURD
874434818259525634,0,12215,Tue Jun 13 01:14:41 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
874296783580663808,22967,3482,Mon Jun 12 16:06:11 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/0YplNnSMEm
874057562936811520,20118,3377,Mon Jun 12 00:15:36 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/0MXV9ZDhS5
874012996292530176,30129,8593,Sun Jun 11 21:18:31 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/jonYjPNmYx
873580283840344065,21385,3343,Sat Jun 10 16:39:04 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/jbitZ0V20S
873337748698140672,0,1331,Sat Jun 10 00:35:19 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
873213775632977920,6323,1331,Fri Jun 09 16:22:42 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/CWPYZJvjrI
872967104147763200,24084,4562,Fri Jun 09 00:02:31 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/8rpIJr9sAC
872820683541237760,13072,3167,Thu Jun 08 14:20:41 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/M15eX8HhsR
872620804844003328,18329,3067,Thu Jun 08 01:06:27 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/lUcpnZDPz9
872486979161796608,36099,7719,Wed Jun 07 16:14:40 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/xFWhrdMuTh
872122724285648897,30234,6829,Tue Jun 06 16:07:15 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/l4qou61pKu
871879754684805121,33115,9248,Tue Jun 06 00:01:46 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/vgvqHeVsE0
871762521631449091,17891,2970,Mon Jun 05 16:15:56 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/NxsjNYcUBx
871515927908634625,17896,2941,Sun Jun 04 23:56:03 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/1HZLp9TE6u
871166179821445120,0,4894,Sun Jun 04 00:46:17 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
871102520638267392,18550,4682,Sat Jun 03 20:33:19 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/AbBLh2FZCH
871032628920680449,20161,3225,Sat Jun 03 15:55:36 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/ESmXMT4AxF
870804317367881728,29806,5284,Sat Jun 03 00:48:22 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/oZ7H2eO79W
870726314365509632,105,3,Fri Jun 02 19:38:25 +0000 2017,Twitter for iPhone,Original tweet,s
870656317836468226,10889,2208,Fri Jun 02 15:00:16 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/EHTUbra0oP
870374049280663552,73970,22754,Thu Jun 01 20:18:38 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/6SWu4xkvDk
870308999962521604,19484,3549,Thu Jun 01 16:00:09 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/LR0TT56LvT
870063196459192321,32428,7076,Wed May 31 23:43:25 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/pf6BEpgCfo
869772420881756160,38023,8698,Wed May 31 04:27:59 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/HciEaJkC4D
869702957897576449,25063,5386,Tue May 30 23:51:58 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/RjBqu7O8Yw
869596645499047938,14209,2640,Tue May 30 16:49:31 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/8UTtgmsPdl
869227993411051520,18139,3201,Mon May 29 16:24:37 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/2lERR4Uoyt
868880397819494401,57993,12263,Sun May 28 17:23:24 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/r28jFx9uyF
868639477480148993,0,1754,Sun May 28 01:26:04 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
868622495443632128,23645,4473,Sun May 28 00:18:35 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/yeaH8Ej5eM
868552278524837888,8972,1754,Sat May 27 19:39:34 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/0xI8JbHfLa
867900495410671616,21611,3572,Fri May 26 00:29:37 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/DI5BnH6c3G
867774946302451713,30281,6256,Thu May 25 16:10:44 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/ZYg3NZGICa
867421006826221569,14349,2117,Wed May 24 16:44:18 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/nqhQ44KnQL
867072653475098625,0,101,Tue May 23 17:40:04 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
867051520902168576,28726,6789,Tue May 23 16:16:06 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/Qk5Xvus2gJ
866720684873056260,17876,4131,Mon May 22 18:21:28 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/Q8mVwWN3f4
866686824827068416,17136,2972,Mon May 22 16:06:55 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/PSJxrMtzCu
866450705531457537,108917,30212,Mon May 22 00:28:40 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/wk7TfysWHr
866334964761202691,46627,12215,Sun May 21 16:48:45 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/W86h5dgR6c
866094527597207552,0,7170,Sun May 21 00:53:21 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
865718153858494464,22937,4851,Fri May 19 23:57:46 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/EzSWgvFLSD
865359393868664832,23617,4292,Fri May 19 00:12:11 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/SOuLinJPxm
865006731092295680,25052,6675,Thu May 18 00:50:50 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/PkOCMFCY5U
864873206498414592,28870,7499,Wed May 17 16:00:15 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/0ryaeQJlsv
864279568663928832,13075,2584,Tue May 16 00:41:21 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/286ea8nY0m
864197398364647424,26644,7589,Mon May 15 19:14:50 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/cPq9fYvkzr
863907417377173506,18447,3592,Mon May 15 00:02:33 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/U6bao5cpeB
863553081350529029,13691,3634,Sun May 14 00:34:33 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/tordvmaaop
863471782782697472,0,2092,Sat May 13 19:11:30 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
863432100342583297,21321,4557,Sat May 13 16:33:49 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/8yDrJVW4V6
863427515083354112,1961,80,Sat May 13 16:15:35 +0000 2017,Twitter for iPhone,Original tweet,0
863079547188785154,7898,953,Fri May 12 17:12:53 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/zghdwwB2nL
863062471531167744,7529,2092,Fri May 12 16:05:02 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/G471HWPXet
862831371563274240,17220,4460,Fri May 12 00:46:44 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/bLy0kgX5n6
862722525377298433,15342,3091,Thu May 11 17:34:13 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/RGMQzkgo9c
862457590147678208,18291,4256,Thu May 11 00:01:27 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/5DPDPGiFMr
862096992088072192,66325,20014,Wed May 10 00:08:34 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/nvZyyrp0kd
861383897657036800,32309,9272,Mon May 08 00:54:59 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/QFRlbZw4Z1
861288531465048066,15357,3591,Sun May 07 18:36:02 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/4LsQRyEp9j
861005113778896900,14998,3339,Sat May 06 23:49:50 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/jH6EN9cEn6
860981674716409858,0,1858,Sat May 06 22:16:42 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
860924035999428608,0,679,Sat May 06 18:27:40 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
860563773140209665,6726,1858,Fri May 05 18:36:06 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/xml5aIGWxv
860524505164394496,21267,4606,Fri May 05 16:00:04 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/C2zHcNIu4I
860276583193509888,16593,3074,Thu May 04 23:34:55 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/k5d7pFQVxx
860184849394610176,15024,5129,Thu May 04 17:30:24 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/R2eI8bm9MI
860177593139703809,0,26767,Thu May 04 17:01:34 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
859924526012018688,17646,3584,Thu May 04 00:15:58 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/Tr1A1K5U9X
859851578198683649,13981,3071,Wed May 03 19:26:06 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/748iOtO7w3
859607811541651456,16842,1365,Wed May 03 03:17:27 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/GL6vzAbHrv
859196978902773760,80599,26288,Tue May 02 00:04:57 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/r6huxnDPOZ
859074603037188101,30456,11977,Mon May 01 15:58:40 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/lAySVN8EBp
858860390427611136,0,7085,Mon May 01 01:47:28 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
858843525470990336,14129,3027,Mon May 01 00:40:27 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/A1s7QG7tqa
858471635011153920,19500,4266,Sun Apr 30 00:02:42 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/8jOC4zhNxy
858107933456039936,14246,2540,Fri Apr 28 23:57:28 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/MmuKBs0kYD
857989990357356544,14498,2267,Fri Apr 28 16:08:49 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/hM3GxwdhBn
857746408056729600,30832,9356,Fri Apr 28 00:00:54 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/N3p4ePizgN
857393404942143489,5310,1444,Thu Apr 27 00:38:11 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/n4Zydf45bT
857263160327368704,18260,3982,Wed Apr 26 16:00:39 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/HtCrP7pEEC
857214891891077121,204,16,Wed Apr 26 12:48:51 +0000 2017,Twitter for iPhone,Original tweet,0
857062103051644929,0,148,Wed Apr 26 02:41:43 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
857029823797047296,17056,3493,Wed Apr 26 00:33:27 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/uMH5CLjXJu
856543823941562368,14846,2550,Mon Apr 24 16:22:16 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/jHtBq0zSwB
856526610513747968,10833,1654,Mon Apr 24 15:13:52 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/p1hBHCmWnA
856288084350160898,488,15,Sun Apr 23 23:26:03 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/ax4MDnXBhB
856282028240666624,25255,5585,Sun Apr 23 23:01:59 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/tK2h7fEVOk
855862651834028034,303,21,Sat Apr 22 19:15:32 +0000 2017,Twitter for iPhone,Original tweet,h
855860136149123072,4410,853,Sat Apr 22 19:05:32 +0000 2017,Twitter for iPhone,Original tweet,0
855857698524602368,10864,1862,Sat Apr 22 18:55:51 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/sb73bV5Y7S
855851453814013952,41917,16141,Sat Apr 22 18:31:02 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/ZM2gNEODrZ
855818117272018944,24287,4817,Sat Apr 22 16:18:34 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/5BEjzT2Tth
855459453768019968,27118,7309,Fri Apr 21 16:33:22 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/K3WzI8R77F
855245323840757760,0,5269,Fri Apr 21 02:22:29 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
855138241867124737,0,36,Thu Apr 20 19:16:59 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
854732716440526848,20709,5358,Wed Apr 19 16:25:34 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/nJztIEON5s
854482394044301312,26603,6032,Tue Apr 18 23:50:52 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/AL4Ahm1Rm5
854365224396361728,17213,4156,Tue Apr 18 16:05:17 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/mdaQhhfpv6
854120357044912130,29251,6601,Mon Apr 17 23:52:16 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/lXqbJhAYAk
854010172552949760,14846,2795,Mon Apr 17 16:34:26 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/Z1kG7DmW0Z
853760880890318849,26106,5118,Mon Apr 17 00:03:50 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/82vBKvbxNx
853639147608842240,31577,8889,Sun Apr 16 16:00:07 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/wiQZIsaWUe
853299958564483072,14181,3172,Sat Apr 15 17:32:18 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/zhSf7dfsMf
852936405516943360,0,1790,Fri Apr 14 17:27:40 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
852912242202992640,8261,1602,Fri Apr 14 15:51:39 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/Zeb96asAUl
852672615818899456,13656,1914,Thu Apr 13 23:59:28 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/VlyBzOXHEW
852553447878664193,14914,3122,Thu Apr 13 16:05:56 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/eGHVc68H90
852311364735569921,30390,8888,Thu Apr 13 00:03:59 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/R9KX8eEq80
852226086759018497,18368,6101,Wed Apr 12 18:25:07 +0000 2017,Twitter Web Client,Original tweet,https://t.co/RM95BluXh5
852189679701164033,10578,1419,Wed Apr 12 16:00:27 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/ZYzTMMCMxN
851591660324737024,14977,3127,Tue Apr 11 00:24:08 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/0Gf60Esegi
851464819735769094,22289,6320,Mon Apr 10 16:00:07 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/ttNEXfVvAN
851224888060895234,19068,5177,Mon Apr 10 00:06:42 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/ebGLkLA8bC
850753642995093505,28179,8092,Sat Apr 08 16:54:09 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/Li4ELyFLtp
850380195714523136,12092,2334,Fri Apr 07 16:10:12 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/qVVzFe9xaT
850333567704068097,3192,301,Fri Apr 07 13:04:55 +0000 2017,Twitter for iPhone,Original tweet,S
850145622816686080,15063,3401,Fri Apr 07 00:38:06 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/PCX25VV78l
850019790995546112,18796,4379,Thu Apr 06 16:18:05 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/ecb3LvExde
849776966551130114,27934,6830,Thu Apr 06 00:13:11 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/JSflLuOMob
849668094696017920,0,4452,Wed Apr 05 17:00:34 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
849412302885593088,14688,2835,Wed Apr 05 00:04:08 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/Uq3ChFgWA3
